"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"종로구","방범288_종로57길 22_검지2","37.5742","127.0166","1","2022-12-01"
"종로구","방범288_종로57길 22_메인","37.5742","127.0166","1","2022-12-01"
"종로구","방범289_난계로25길 68_검지1","37.5719","127.0193","1","2022-12-01"
"종로구","방범289_난계로25길 68_검지2","37.5719","127.0193","1","2022-12-01"
"종로구","방범289_난계로25길 68_검지3","37.5719","127.0193","1","2022-12-01"
"종로구","방범289_난계로25길 68_메인","37.5719","127.0193","1","2022-12-01"
"종로구","방범290-1_경희궁1길 1_검지1","37.5706","126.9719","1","2022-12-01"
"종로구","방범290_경희궁길 10-2_검지1","37.5712","126.9720","1","2022-12-01"
"종로구","방범290_경희궁길 10-2_메인","37.5712","126.9720","1","2022-12-01"
"종로구","방범291_창의문로11길 20_검지1","37.5936","126.9616","1","2022-12-01"
"종로구","방범291_창의문로11길 20_검지2","37.5936","126.9616","1","2022-12-01"
"종로구","방범291_창의문로11길 20_메인","37.5936","126.9616","1","2022-12-01"
"종로구","방범292_창의문로5가길 18_검지1","37.5904","126.9626","1","2022-12-01"
"종로구","방범292_창의문로5가길 18_검지2","37.5904","126.9626","1","2022-12-01"
"종로구","방범292_창의문로5가길 18_메인","37.5904","126.9626","1","2022-12-01"
"종로구","방범293_통일로12길 16-20_검지1","37.5729","126.9611","1","2022-12-01"
"종로구","방범293_통일로12길 16-20_메인","37.5729","126.9611","1","2022-12-01"
"종로구","방범294_창경궁로21길 9_검지1","37.5751","126.9969","1","2022-12-01"
"종로구","방범294_창경궁로21길 9_검지2","37.5751","126.9969","1","2022-12-01"
"종로구","방범294_창경궁로21길 9_메인","37.5751","126.9969","1","2022-12-01"
"종로구","방범295_종로35가길 7-15_검지1","37.5725","127.0044","1","2022-12-01"
"종로구","방범295_종로35가길 7-15_메인","37.5725","127.0044","1","2022-12-01"
"종로구","방범296_낙산3길 27_검지1","37.5794","127.0063","1","2022-12-01"
"종로구","방범296_낙산3길 27_메인","37.5794","127.0063","1","2022-12-01"
"종로구","방범297-1_창경궁로31길 22_검지1","37.5843","126.9986","1","2022-12-01"
"종로구","방범297_창경궁로31길 24_검지1","37.5842","126.9985","1","2022-12-01"
"종로구","방범297_창경궁로31길 24_메인","37.5842","126.9985","1","2022-12-01"
"종로구","방범298_지봉로5길 5_검지1","37.5742","127.0151","1","2022-12-01"
"종로구","방범298_지봉로5길 5_검지2","37.5742","127.0151","1","2022-12-01"
"종로구","방범298_지봉로5길 5_메인","37.5742","127.0151","1","2022-12-01"
"종로구","방범299_창신4가길 18_검지1","37.5744","127.0103","1","2022-12-01"
"종로구","방범299_창신4가길 18_검지2","37.5744","127.0103","1","2022-12-01"
"종로구","방범299_창신4가길 18_메인","37.5744","127.0103","1","2022-12-01"
"종로구","방범300_창신11길 26_검지1","37.5786","127.0103","1","2022-12-01"
"종로구","방범300_창신11길 26_검지2","37.5786","127.0103","1","2022-12-01"
"종로구","방범300_창신11길 26_메인","37.5786","127.0103","1","2022-12-01"
"종로구","방범301_지봉로5길 43_검지1","37.5756","127.0140","1","2022-12-01"
"종로구","방범301_지봉로5길 43_메인","37.5756","127.0140","1","2022-12-01"
"종로구","방범302_지봉로 100-16_검지1","37.5794","127.0157","1","2022-12-01"
"종로구","방범302_지봉로 100-16_검지2","37.5794","127.0157","1","2022-12-01"
"종로구","방범302_지봉로 100-16_메인","37.5794","127.0157","1","2022-12-01"
"종로구","방범303_동망산1길 13_검지1","37.5790","127.0177","1","2022-12-01"
"종로구","방범303_동망산1길 13_검지2","37.5790","127.0177","1","2022-12-01"
"종로구","방범303_동망산1길 13_메인","37.5790","127.0177","1","2022-12-01"
"종로구","방범304_지봉로12가길 56-2_검지1","37.5749","127.0168","1","2022-12-01"
"종로구","방범304_지봉로12가길 56-2_검지2","37.5749","127.0168","1","2022-12-01"
"종로구","방범304_지봉로12가길 56-2_메인","37.5749","127.0168","1","2022-12-01"
"종로구","방범305-1_종로57길 5-4_검지1","37.5736","127.0167","1","2022-12-01"
"종로구","방범305_종로 351-6_검지1","37.5736","127.0165","1","2022-12-01"
"종로구","방범305_종로 351-6_검지2","37.5736","127.0165","1","2022-12-01"
"종로구","방범305_종로 351-6_메인","37.5736","127.0165","1","2022-12-01"
"종로구","방범306_숭인동1가길 28_검지1","37.5779","127.0215","1","2022-12-01"
"종로구","방범306_숭인동1가길 28_검지2","37.5779","127.0215","1","2022-12-01"
"종로구","방범306_숭인동1가길 28_검지3","37.5779","127.0215","1","2022-12-01"
"종로구","방범306_숭인동1가길 28_메인","37.5779","127.0215","1","2022-12-01"
"종로구","방범307_숭인동1다길 23-4_검지1","37.5770","127.0189","1","2022-12-01"
"종로구","방범307_숭인동1다길 23-4_검지2","37.5770","127.0189","1","2022-12-01"
"종로구","방범307_숭인동1다길 23-4_검지3","37.5770","127.0189","1","2022-12-01"
"종로구","방범307_숭인동1다길 23-4_메인","37.5770","127.0189","1","2022-12-01"
"종로구","방범308_지봉로5길 7-5_검지1","37.5736","127.0144","1","2022-12-01"
"종로구","방범308_지봉로5길 7-5_검지2","37.5736","127.0144","1","2022-12-01"
"종로구","방범308_지봉로5길 7-5_검지3","37.5736","127.0144","1","2022-12-01"
"종로구","방범309_동순라길 78-3_검지1","37.5741","126.9964","1","2022-12-01"
"종로구","방범309_동순라길 78-3_검지2","37.5741","126.9964","1","2022-12-01"
"종로구","방범309_동순라길 78-3_메인","37.5741","126.9964","1","2022-12-01"
"종로구","방범310_보문로3길 11_검지1","37.5766","127.0227","1","2022-12-01"
"종로구","방범310_보문로3길 11_검지2","37.5766","127.0227","1","2022-12-01"
"종로구","방범310_보문로3길 11_메인","37.5766","127.0227","1","2022-12-01"
"종로구","방범311_홍지문길 28_검지1","37.6019","126.9570","1","2022-12-01"
"종로구","방범311_홍지문길 28_검지2","37.6019","126.9570","1","2022-12-01"
"종로구","방범311_홍지문길 28_메인","37.6019","126.9570","1","2022-12-01"
"종로구","방범312_지봉로7길 23_검지1","37.5754","127.0152","1","2022-12-01"
"종로구","방범312_지봉로7길 23_검지2","37.5754","127.0152","1","2022-12-01"
"종로구","방범312_지봉로7길 23_메인","37.5754","127.0152","1","2022-12-01"
"종로구","방범313-1_사직로1다길 11_검지1","37.5742","126.9629","1","2022-12-01"
"종로구","방범313_사직로1마길 2-6_검지1","37.5742","126.9627","1","2022-12-01"
"종로구","방범313_사직로1마길 2-6_검지2","37.5742","126.9627","1","2022-12-01"
"종로구","방범313_사직로1마길 2-6_검지3","37.5742","126.9627","1","2022-12-01"
"종로구","방범313_사직로1마길 2-6_메인","37.5742","126.9627","1","2022-12-01"
"종로구","방범314_자하문로42길 57_검지1","37.6004","126.9628","1","2022-12-01"
"종로구","방범314_자하문로42길 57_검지2","37.6004","126.9628","1","2022-12-01"
"종로구","방범314_자하문로42길 57_메인","37.6004","126.9628","1","2022-12-01"
"종로구","방범315_백석동길 259_검지1","37.5973","126.9662","1","2022-12-01"
"종로구","방범315_백석동길 259_검지2","37.5973","126.9662","1","2022-12-01"
"종로구","방범315_백석동길 259_메인","37.5973","126.9662","1","2022-12-01"
"종로구","방범316_명륜3길 10_검지1","37.5889","126.9942","1","2022-12-01"
"종로구","방범316_명륜3길 10_검지2","37.5889","126.9942","1","2022-12-01"
"종로구","방범316_명륜3길 10_메인","37.5889","126.9942","1","2022-12-01"
"종로구","방범317_성균관로13길 13_검지1","37.5898","126.9969","1","2022-12-01"
"종로구","방범317_성균관로13길 13_검지2","37.5898","126.9969","1","2022-12-01"
"종로구","방범317_성균관로13길 13_검지3","37.5898","126.9969","1","2022-12-01"
"종로구","방범317_성균관로13길 13_메인","37.5898","126.9969","1","2022-12-01"
"종로구","방범318-1_계동4길 19_검지1","37.5824","126.9880","1","2022-12-01"
"종로구","방범318_창덕궁4길 40_검지1","37.5825","126.9882","1","2022-12-01"
"종로구","방범318_창덕궁4길 40_검지2","37.5825","126.9882","1","2022-12-01"
"종로구","방범318_창덕궁4길 40_메인","37.5825","126.9882","1","2022-12-01"
"종로구","방범319_종로53길 22-4_검지1","37.5735","127.0139","1","2022-12-01"
"종로구","방범319_종로53길 22-4_검지2","37.5735","127.0139","1","2022-12-01"
"종로구","방범319_종로53길 22-4_메인","37.5735","127.0139","1","2022-12-01"
"종로구","방범320-1_자하문로4길 14-8_검지1","37.5770","126.9729","1","2022-12-01"
"종로구","방범320_자하문로4길 14-14_검지1","37.5770","126.9729","1","2022-12-01"
"종로구","방범320_자하문로4길 14-14_검지2","37.5770","126.9729","1","2022-12-01"
"종로구","방범320_자하문로4길 14-14_메인","37.5770","126.9729","1","2022-12-01"
"종로구","방범321_옥인5길 7_검지1","37.5824","126.9648","1","2022-12-01"
"종로구","방범321_옥인5길 7_검지2","37.5824","126.9648","1","2022-12-01"
"종로구","방범321_옥인5길 7_메인","37.5824","126.9648","1","2022-12-01"
"종로구","방범322_경희궁3나길 2_검지1","37.5738","126.9672","1","2022-12-01"
"종로구","방범322_경희궁3나길 2_검지2","37.5738","126.9672","1","2022-12-01"
"종로구","방범322_경희궁3나길 2_검지3","37.5738","126.9672","1","2022-12-01"
"종로구","방범322_경희궁3나길 2_메인","37.5738","126.9672","1","2022-12-01"
"종로구","방범323_창경궁로26길 28_검지1","37.5818","126.9992","1","2022-12-01"
"종로구","방범323_창경궁로26길 28_검지2","37.5818","126.9992","1","2022-12-01"
"종로구","방범323_창경궁로26길 28_메인","37.5818","126.9992","1","2022-12-01"
"종로구","방범324_창신11길 61_검지1","37.5773","127.0116","1","2022-12-01"
"종로구","방범324_창신11길 61_검지2","37.5773","127.0116","1","2022-12-01"
"종로구","방범324_창신11길 61_메인","37.5773","127.0116","1","2022-12-01"
"종로구","방범325_혜화로8길 4_검지1","37.5891","126.9980","1","2022-12-01"
"종로구","방범325_혜화로8길 4_검지2","37.5891","126.9980","1","2022-12-01"
"종로구","방범325_혜화로8길 4_검지3","37.5891","126.9980","1","2022-12-01"
"종로구","방범325_혜화로8길 4_메인","37.5891","126.9980","1","2022-12-01"
"종로구","방범326_동숭4길 17_검지1","37.5835","127.0046","1","2022-12-01"
"종로구","방범326_동숭4길 17_메인","37.5835","127.0046","1","2022-12-01"
"종로구","방범327_율곡로8길 37_검지1","37.5757","126.9909","1","2022-12-01"
"종로구","방범327_율곡로8길 37_검지2","37.5757","126.9909","1","2022-12-01"
"종로구","방범327_율곡로8길 37_메인","37.5757","126.9909","1","2022-12-01"
"종로구","방범328_자하문로5길 35_검지1","37.5778","126.9699","1","2022-12-01"
"종로구","방범328_자하문로5길 35_메인","37.5778","126.9699","1","2022-12-01"
"종로구","방범329_비봉2길 32_검지1","37.6125","126.9589","1","2022-12-01"
"종로구","방범329_비봉2길 32_검지2","37.6125","126.9589","1","2022-12-01"
"종로구","방범329_비봉2길 32_메인","37.6125","126.9589","1","2022-12-01"
"종로구","방범330_평창6길 18_검지1","37.6147","126.9711","1","2022-12-01"
"종로구","방범330_평창6길 18_검지2","37.6147","126.9711","1","2022-12-01"
"종로구","방범330_평창6길 18_메인","37.6147","126.9711","1","2022-12-01"
"종로구","방범331_종로63다길 20_검지1","37.5741","127.0177","1","2022-12-01"
"종로구","방범331_종로63다길 20_검지2","37.5741","127.0177","1","2022-12-01"
"종로구","방범331_종로63다길 20_메인","37.5741","127.0177","1","2022-12-01"
"종로구","방범332_종로63길 5_검지1","37.5744","127.0186","1","2022-12-01"
"종로구","방범332_종로63길 5_검지2","37.5744","127.0186","1","2022-12-01"
"종로구","방범332_종로63길 5_검지3","37.5744","127.0186","1","2022-12-01"
"종로구","방범332_종로63길 5_메인","37.5744","127.0186","1","2022-12-01"
"종로구","방범333-1_종로63가길 17_검지1","37.5749","127.0191","1","2022-12-01"
"종로구","방범333_종로63가길 22_검지1","37.5752","127.0191","1","2022-12-01"
"종로구","방범333_종로63가길 22_메인","37.5752","127.0191","1","2022-12-01"
"종로구","방범334-1_종로63가길 79_검지1","37.5773","127.0187","1","2022-12-01"
"종로구","방범334_종로63가길 79_검지1","37.5773","127.0187","1","2022-12-01"
"종로구","방범334_종로63가길 79_메인","37.5773","127.0187","1","2022-12-01"
"종로구","방범335_청계천로 291_검지1","37.5701","127.0100","1","2022-12-01"
"종로구","방범335_청계천로 291_검지2","37.5701","127.0100","1","2022-12-01"
"종로구","방범335_청계천로 291_메인","37.5701","127.0100","1","2022-12-01"
"종로구","방범336_율곡로13가길 28_검지1","37.5768","126.9996","1","2022-12-01"
"종로구","방범336_율곡로13가길 28_검지2","37.5768","126.9996","1","2022-12-01"
"종로구","방범336_율곡로13가길 28_메인","37.5768","126.9996","1","2022-12-01"
"종로구","방범337_성균관로 40_검지1","37.5865","126.9967","1","2022-12-01"
"종로구","방범337_성균관로 40_검지2","37.5865","126.9967","1","2022-12-01"
"종로구","방범337_성균관로 40_메인","37.5865","126.9967","1","2022-12-01"
"종로구","방범338_명륜6길 8-2_검지1","37.5901","126.9931","1","2022-12-01"
"종로구","방범338_명륜6길 8-2_검지2","37.5901","126.9931","1","2022-12-01"
"종로구","방범338_명륜6길 8-2_메인","37.5901","126.9931","1","2022-12-01"
"종로구","방범339_창신길 191-27_검지1","37.5794","127.0087","1","2022-12-01"
"종로구","방범339_창신길 191-27_검지2","37.5794","127.0087","1","2022-12-01"
"종로구","방범339_창신길 191-27_메인","37.5794","127.0087","1","2022-12-01"
"종로구","방범340_지봉로12길 9_검지1","37.5771","127.0162","1","2022-12-01"
"종로구","방범340_지봉로12길 9_검지2","37.5771","127.0162","1","2022-12-01"
"종로구","방범340_지봉로12길 9_메인","37.5771","127.0162","1","2022-12-01"
"종로구","방범341_숭인동길 53-15_검지1","37.5774","127.0216","1","2022-12-01"
"종로구","방범341_숭인동길 53-15_검지2","37.5774","127.0216","1","2022-12-01"
"종로구","방범341_숭인동길 53-15_메인","37.5774","127.0216","1","2022-12-01"
"종로구","방범342_사직로5길 36_검지1","37.5740","126.9650","1","2022-12-01"
"종로구","방범342_사직로5길 36_검지2","37.5740","126.9650","1","2022-12-01"
"종로구","방범342_사직로5길 36_메인","37.5740","126.9650","1","2022-12-01"
"종로구","방범343_사직로9길 15-25_검지1","37.5766","126.9657","1","2022-12-01"
"종로구","방범343_사직로9길 15-25_검지2","37.5766","126.9657","1","2022-12-01"
"종로구","방범343_사직로9길 15-25_메인","37.5766","126.9657","1","2022-12-01"
"종로구","방범344_자하문로40길 19-2_검지1","37.5956","126.9647","1","2022-12-01"
"종로구","방범344_자하문로40길 19-2_검지2","37.5956","126.9647","1","2022-12-01"
"종로구","방범344_자하문로40길 19-2_메인","37.5956","126.9647","1","2022-12-01"
"종로구","방범345_창의문로5나길 2_검지1","37.5910","126.9640","1","2022-12-01"
"종로구","방범345_창의문로5나길 2_검지2","37.5910","126.9640","1","2022-12-01"
"종로구","방범345_창의문로5나길 2_메인","37.5910","126.9640","1","2022-12-01"
"종로구","방범346_평창4길 21-2_검지1","37.6096","126.9633","1","2022-12-01"
"종로구","방범346_평창4길 21-2_검지2","37.6096","126.9633","1","2022-12-01"
"종로구","방범346_평창4길 21-2_메인","37.6096","126.9633","1","2022-12-01"
"종로구","방범347_평창길 44_검지1","37.6076","126.9615","1","2022-12-01"
"종로구","방범347_평창길 44_검지2","37.6076","126.9615","1","2022-12-01"
"종로구","방범347_평창길 44_메인","37.6076","126.9615","1","2022-12-01"
"종로구","방범348_평창길 38_검지1","37.6071","126.9623","1","2022-12-01"
"종로구","방범348_평창길 38_검지2","37.6071","126.9623","1","2022-12-01"
"종로구","방범348_평창길 38_메인","37.6071","126.9623","1","2022-12-01"
"종로구","방범349_진흥로22길 47_검지1","37.6060","126.9566","1","2022-12-01"
"종로구","방범349_진흥로22길 47_검지2","37.6060","126.9566","1","2022-12-01"
"종로구","방범349_진흥로22길 47_메인","37.6060","126.9566","1","2022-12-01"
"종로구","방범350_평창문화로 72-21_검지1","37.6063","126.9703","1","2022-12-01"
"종로구","방범350_평창문화로 72-21_검지2","37.6063","126.9703","1","2022-12-01"
"종로구","방범350_평창문화로 72-21_메인","37.6063","126.9703","1","2022-12-01"
"종로구","방범351_평창3길 13_검지1","37.6071","126.9641","1","2022-12-01"
"종로구","방범351_평창3길 13_검지2","37.6071","126.9641","1","2022-12-01"
"종로구","방범351_평창3길 13_메인","37.6071","126.9641","1","2022-12-01"
"종로구","방범352_창덕궁4길 12_검지1","37.5819","126.9890","1","2022-12-01"
"종로구","방범352_창덕궁4길 12_검지2","37.5819","126.9890","1","2022-12-01"
"종로구","방범352_창덕궁4길 12_메인","37.5819","126.9890","1","2022-12-01"
"종로구","방범353_인사동7길 6_검지1","37.5731","126.9857","1","2022-12-01"
"종로구","방범353_인사동7길 6_검지2","37.5731","126.9857","1","2022-12-01"
"종로구","방범353_인사동7길 6_메인","37.5731","126.9857","1","2022-12-01"
"종로구","방범354_필운대로 33-7_검지1","37.5791","126.9683","1","2022-12-01"
"종로구","방범354_필운대로 33-7_검지2","37.5791","126.9683","1","2022-12-01"
"종로구","방범354_필운대로 33-7_메인","37.5791","126.9683","1","2022-12-01"
"종로구","방범355_창신동 611-36_검지1","37.5802","127.0105","1","2022-12-01"
"종로구","방범355_창신동 611-36_검지2","37.5802","127.0105","1","2022-12-01"
"종로구","방범355_창신동 611-36_검지3","37.5802","127.0105","1","2022-12-01"
"종로구","방범355_창신동 611-36_메인","37.5802","127.0105","1","2022-12-01"
"종로구","방범356_백석동2길 35-1_검지1","37.5986","126.9703","1","2022-12-01"
"종로구","방범356_백석동2길 35-1_검지2","37.5986","126.9703","1","2022-12-01"
"종로구","방범356_백석동2길 35-1_메인","37.5986","126.9703","1","2022-12-01"
"종로구","방범357_통일로18가길 39_검지1","37.5775","126.9600","1","2022-12-01"
"종로구","방범357_통일로18가길 39_검지2","37.5775","126.9600","1","2022-12-01"
"종로구","방범357_통일로18가길 39_메인","37.5775","126.9600","1","2022-12-01"
"종로구","방범358_돈화문로5가길 1_검지1","37.5708","126.9917","1","2022-12-01"
"종로구","방범358_돈화문로5가길 1_검지2","37.5708","126.9917","1","2022-12-01"
"종로구","방범358_돈화문로5가길 1_메인","37.5708","126.9917","1","2022-12-01"
"종로구","방범359_평창10길 5_검지1","37.6054","126.9674","1","2022-12-01"
"종로구","방범359_평창10길 5_검지2","37.6054","126.9674","1","2022-12-01"
"종로구","방범359_평창10길 5_메인","37.6054","126.9674","1","2022-12-01"
"종로구","방범360_율곡로10길 12_검지1","37.5768","126.9909","1","2022-12-01"
"종로구","방범360_율곡로10길 12_검지2","37.5768","126.9909","1","2022-12-01"
"종로구","방범360_율곡로10길 12_메인","37.5768","126.9909","1","2022-12-01"
"종로구","방범361_자하문로13길 14_검지1","37.5801","126.9705","1","2022-12-01"
"종로구","방범361_자하문로13길 14_검지2","37.5801","126.9705","1","2022-12-01"
"종로구","방범361_자하문로13길 14_메인","37.5801","126.9705","1","2022-12-01"
"종로구","방범362_자하문로41길 13_검지1","37.5971","126.9617","1","2022-12-01"
"종로구","방범362_자하문로41길 13_검지2","37.5971","126.9617","1","2022-12-01"
"종로구","방범362_자하문로41길 13_메인","37.5971","126.9617","1","2022-12-01"
"종로구","방범363_필운대로1길 49_검지1","37.5780","126.9668","1","2022-12-01"
"종로구","방범363_필운대로1길 49_검지2","37.5780","126.9668","1","2022-12-01"
"종로구","방범363_필운대로1길 49_메인","37.5780","126.9668","1","2022-12-01"
"종로구","방범364_홍지문2가길 16_검지1","37.6001","126.9550","1","2022-12-01"
"종로구","방범364_홍지문2가길 16_검지2","37.6001","126.9550","1","2022-12-01"
"종로구","방범364_홍지문2가길 16_메인","37.6001","126.9550","1","2022-12-01"
"종로구","방범365_종로56길 36_검지1","37.5716","127.0166","1","2022-12-01"
"종로구","방범365_종로56길 36_검지2","37.5716","127.0166","1","2022-12-01"
"종로구","방범365_종로56길 36_메인","37.5716","127.0166","1","2022-12-01"
"종로구","방범366_자하문로33길 53_검지1","37.5866","126.9668","1","2022-12-01"
"종로구","방범366_자하문로33길 53_검지2","37.5866","126.9668","1","2022-12-01"
"종로구","방범366_자하문로33길 53_메인","37.5866","126.9668","1","2022-12-01"
"종로구","방범367_종로65길 9-17_검지1","37.5756","127.0196","1","2022-12-01"
"종로구","방범367_종로65길 9-17_검지2","37.5756","127.0196","1","2022-12-01"
"종로구","방범367_종로65길 9-17_메인","37.5756","127.0196","1","2022-12-01"
"종로구","방범368_창신6길 52_검지1","37.5765","127.0115","1","2022-12-01"
"종로구","방범368_창신6길 52_검지2","37.5765","127.0115","1","2022-12-01"
"종로구","방범368_창신6길 52_메인","37.5765","127.0115","1","2022-12-01"
"종로구","방범369_종로36길 9_검지1","37.5705","127.0040","1","2022-12-01"
"종로구","방범369_종로36길 9_검지2","37.5705","127.0040","1","2022-12-01"
"종로구","방범369_종로36길 9_메인","37.5705","127.0040","1","2022-12-01"
"종로구","방범370_필운대로9가길 33-2_검지1","37.5830","126.9658","1","2022-12-01"
"종로구","방범370_필운대로9가길 33-2_검지2","37.5830","126.9658","1","2022-12-01"
"종로구","방범370_필운대로9가길33-2_메인","37.5631","127.0367","1","2022-12-01"
"종로구","방범371_율곡로19길 29_검지1","37.5766","127.0066","1","2022-12-01"
"종로구","방범371_율곡로19길 29_검지2","37.5766","127.0066","1","2022-12-01"
"종로구","방범371_율곡로19길 29_메인","37.5766","127.0066","1","2022-12-01"
"종로구","방범372_율곡로19가길 7-6_검지1","37.5757","127.0060","1","2022-12-01"
"종로구","방범372_율곡로19가길 7-6_검지2","37.5757","127.0060","1","2022-12-01"
"종로구","방범372_율곡로19가길 7-6_메인","37.5757","127.0060","1","2022-12-01"
"종로구","방범373_충신길 53_검지1","37.5752","127.0074","1","2022-12-01"
"종로구","방범373_충신길 53_검지2","37.5752","127.0074","1","2022-12-01"
"종로구","방범373_충신길 53_메인","37.5752","127.0074","1","2022-12-01"
"종로구","방범374_율곡로23길 18-1_검지1","37.5754","127.0065","1","2022-12-01"
"종로구","방범374_율곡로23길 18-1_검지2","37.5754","127.0065","1","2022-12-01"
"종로구","방범374_율곡로23길 18-1_메인","37.5754","127.0065","1","2022-12-01"
"종로구","방범375_율곡로29길 10_검지1","37.5741","127.0075","1","2022-12-01"
"종로구","방범375_율곡로29길 10_검지2","37.5741","127.0075","1","2022-12-01"
"종로구","방범375_율곡로29길 10_메인","37.5741","127.0075","1","2022-12-01"
"종로구","방범376_낙산성곽서길 5_검지1","37.5731","127.0079","1","2022-12-01"
"종로구","방범376_낙산성곽서길 5_검지2","37.5731","127.0079","1","2022-12-01"
"종로구","방범376_낙산성곽서길 5_메인","37.5731","127.0079","1","2022-12-01"
"종로구","방범377_율곡로27길 5_검지1","37.5744","127.0068","1","2022-12-01"
"종로구","방범377_율곡로27길 5_검지2","37.5744","127.0068","1","2022-12-01"
"종로구","방범377_율곡로27길 5_메인","37.5744","127.0068","1","2022-12-01"
"종로구","방범378_성균관로3길 5_검지1","37.5836","126.9978","1","2022-12-01"
"종로구","방범378_성균관로3길 5_검지2","37.5836","126.9978","1","2022-12-01"
"종로구","방범378_성균관로3길 5_검지3","37.5836","126.9978","1","2022-12-01"
"종로구","방범378_성균관로3길 5_메인","37.5836","126.9978","1","2022-12-01"
"종로구","방범379-1_명륜7길 40_검지1","37.5904","126.9951","1","2022-12-01"
"종로구","방범379_명륜7길 36_검지1","37.5903","126.9948","1","2022-12-01"
"종로구","방범379_명륜7길 36_검지2","37.5903","126.9948","1","2022-12-01"
"종로구","방범379_명륜7길 36_메인","37.5903","126.9948","1","2022-12-01"
"종로구","방범380_명륜3길 49-4_검지1","37.5897","126.9926","1","2022-12-01"
"종로구","방범380_명륜3길 49-4_검지2","37.5897","126.9926","1","2022-12-01"
"종로구","방범380_명륜3길 49-4_메인","37.5897","126.9926","1","2022-12-01"
"종로구","방범381_명륜7길 14_검지1","37.5905","126.9939","1","2022-12-01"
"종로구","방범381_명륜7길 14_검지2","37.5905","126.9939","1","2022-12-01"
"종로구","방범381_명륜7길 14_메인","37.5905","126.9939","1","2022-12-01"
"종로구","방범382_혜화로12길 14-9_검지1","37.5894","127.0006","1","2022-12-01"
"종로구","방범382_혜화로12길 14-9_검지2","37.5894","127.0006","1","2022-12-01"
"종로구","방범382_혜화로12길 14-9_메인","37.5894","127.0006","1","2022-12-01"
"종로구","방범383_혜화로6길 32_검지1","37.5881","127.0013","1","2022-12-01"
"종로구","방범383_혜화로6길 32_검지2","37.5881","127.0013","1","2022-12-01"
"종로구","방범383_혜화로6길 32_메인","37.5881","127.0013","1","2022-12-01"
"종로구","방범384_혜화로 2_검지1","37.5860","127.0008","1","2022-12-01"
"종로구","방범384_혜화로 2_검지2","37.5860","127.0008","1","2022-12-01"
"종로구","방범384_혜화로 2_검지3","37.5860","127.0008","1","2022-12-01"
"종로구","방범384_혜화로 2_메인","37.5860","127.0008","1","2022-12-01"
"종로구","방범385_백석동길 75_검지1","37.5942","126.9687","1","2022-12-01"
"종로구","방범385_백석동길 75_검지2","37.5942","126.9687","1","2022-12-01"
"종로구","방범385_백석동길 75_메인","37.5942","126.9687","1","2022-12-01"
"종로구","방범386_백석동길 40_검지1","37.5939","126.9668","1","2022-12-01"
"종로구","방범386_백석동길 40_검지2","37.5939","126.9668","1","2022-12-01"
"종로구","방범386_백석동길 40_메인","37.5939","126.9668","1","2022-12-01"
"종로구","방범387_백석동길 20-3_검지1","37.5932","126.9665","1","2022-12-01"
"종로구","방범387_백석동길 20-3_검지2","37.5932","126.9665","1","2022-12-01"
"종로구","방범387_백석동길 20-3_메인","37.5932","126.9665","1","2022-12-01"
"종로구","방범388_창의문로 143-10_검지1","37.5922","126.9644","1","2022-12-01"
"종로구","방범388_창의문로 143-10_검지2","37.5922","126.9644","1","2022-12-01"
"종로구","방범388_창의문로 143-10_메인","37.5922","126.9644","1","2022-12-01"
"종로구","방범389_창의문로3길 8_검지1","37.5923","126.9657","1","2022-12-01"
"종로구","방범389_창의문로3길 8_검지2","37.5923","126.9657","1","2022-12-01"
"종로구","방범389_창의문로3길 8_메인","37.5923","126.9657","1","2022-12-01"
"종로구","방범390_창의문로5나길 11_검지1","37.5915","126.9646","1","2022-12-01"
"종로구","방범390_창의문로5나길 11_검지2","37.5915","126.9646","1","2022-12-01"
"종로구","방범390_창의문로5나길 11_메인","37.5915","126.9646","1","2022-12-01"
"종로구","방범391_인왕산로1길 66_검지1","37.5761","126.9624","1","2022-12-01"
"종로구","방범391_인왕산로1길 66_검지2","37.5761","126.9624","1","2022-12-01"
"종로구","방범391_인왕산로1길 66_메인","37.5761","126.9624","1","2022-12-01"
"종로구","방범392_통일로12길 30-23_검지1","37.5739","126.9611","1","2022-12-01"
"종로구","방범392_통일로12길 30-23_검지2","37.5739","126.9611","1","2022-12-01"
"종로구","방범392_통일로12길 30-23_메인","37.5739","126.9611","1","2022-12-01"
"종로구","방범393_사직로1길 22-13_검지1","37.5734","126.9630","1","2022-12-01"
"종로구","방범393_사직로1길 22-13_검지2","37.5734","126.9630","1","2022-12-01"
"종로구","방범393_사직로1길 22-13_메인","37.5734","126.9630","1","2022-12-01"
"종로구","방범394_송월1길 44-30_검지1","37.5724","126.9653","1","2022-12-01"
"종로구","방범394_송월1길 44-30_검지2","37.5724","126.9653","1","2022-12-01"
"종로구","방범394_송월1길 44-30_메인","37.5724","126.9653","1","2022-12-01"
"종로구","방범395_명륜3길 49-11_검지1","37.5895","126.9923","1","2022-12-01"
"종로구","방범395_명륜3길 49-11_검지2","37.5895","126.9923","1","2022-12-01"
"종로구","방범395_명륜3길 49-11_메인","37.5895","126.9923","1","2022-12-01"
"종로구","방범396_명륜3길 41_검지1","37.5897","126.9930","1","2022-12-01"
"종로구","방범396_명륜3길 41_검지2","37.5897","126.9930","1","2022-12-01"
